name,flux,ra,dec
J1745+1720,0.533,4.649499544464826,0.3025306373654737
J1745+6703,0.162,4.650892139184332,1.1704822682681895
J1745+1814,0.153,4.65100628749896,0.3184761336905226
J1746+6226,0.542,4.652323047444303,1.0899326086229253
J1746+1127,0.188,4.6554379197615425,0.19992856425830777
J1747-4057,0.163,4.65607833320581,-0.7149582182397923
J1747-5310,0.18,4.657134527783858,-0.9280319602399194
J1747-5450,0.24,4.6574427520570945,-0.9571268156308617
J1747+4658,0.34,4.657603624217517,0.8199698695927236
J1747+2324,0.152,4.659305416594931,0.40859944201550585
J1748+3404,0.199,4.660452321606523,0.5945812235805324
J1748+7005,0.456,4.662417317925452,1.2234310514305318
J1749+4321,0.345,4.664418632800785,0.7568488795077595
J1749+1944,0.201,4.664790481597463,0.34445448985071425
J1751+0939,2.773,4.675505706192551,0.16842780415182462
J1751+2920,0.244,4.676223135780722,0.5122066355490408
J1751-2524,0.194,4.676846987577552,-0.44331393694210125
J1752+0611,0.22,4.678549136365743,0.10815299030352173
J1752-1011,0.182,4.680171228719196,-0.17794955832663628
J1752+1734,0.464,4.680827820856576,0.3066948343781771
J1753+4409,0.496,4.68349271922194,0.7707843578004383
J1753+2848,1.131,4.684934488884011,0.5026787689403005
J1755-5536,0.17,4.690949620561461,-0.9706701249856019
J1755-2232,0.263,4.692483830278366,-0.3933323252092217
J1755+2023,0.201,4.693155523368046,0.35603328850015
J1756+5748,0.236,4.695199540486966,1.0090330043539837
J1756+1553,0.194,4.6973882829254565,0.2774289717725685
J1756+1535,0.293,4.698797384314531,0.27208144496919007
J1757-4149,0.235,4.700438658127352,-0.7299291015726511
J1757+7539,0.169,4.702670323157248,1.3204200205328727
J1758-2343,0.246,4.70533622501421,-0.41399266158718284
J1758-1757,0.219,4.706797123048552,-0.3135264385943221
J1758-4821,0.326,4.707913465017835,-0.8439274086897238
J1759+2343,0.357,4.708051697348977,0.41416155797156295
J1800+3848,0.925,4.714189968113808,0.6773365753565956
J1800+7828,2.184,4.715711207343656,1.3695211681996604
J1801+0438,0.184,4.717060779551658,0.08095517710372883
J1801+4404,0.789,4.719102303467742,0.7692145993627719
J1802+1735,0.198,4.722584351244421,0.30707611158891845
J1802-3940,1.517,4.724219407467227,-0.6923522769993165
J1803+2521,0.194,4.726381170969749,0.4425318258154617
J1803-6507,0.464,4.727187673872629,-1.1366784556505043
J1803+0341,0.215,4.729571930130144,0.06432317432817879
J1804+0101,0.772,4.731004698183877,0.017901296722314587
J1805+1714,0.194,4.737655263953961,0.3010495276911746
J1805-6600,0.202,4.73806655210119,-1.1519975934980666
J1806+6141,0.251,4.74001942274514,1.0766661268135085
J1806-7058,0.184,4.740291375658585,-1.2387414326218673
J1806-8042,0.157,4.741683723704892,-1.4086436181067616
J1806-3722,0.227,4.741951090402116,-0.6523406512636432
J1806+6949,1.203,4.742254519746845,1.218666980051225
J1807+3106,0.164,4.74524175802666,0.5429020073635388
J1807+2204,0.18,4.745754302977607,0.38540947855528357
J1807-2506,0.176,4.745891135700132,-0.4382034260450691
J1807-6413,0.376,4.746861610831795,-1.1210352268869186
J1808-5011,0.415,4.748301720976635,-0.8761243184332322
J1808+4542,0.483,4.748887151822533,0.7977166314688078
J1809+2758,0.349,4.752529997001364,0.48816762215545173
J1809-4552,0.725,4.755867440322525,-0.8007231927008635
J1810+5649,0.576,4.756263578793682,0.9917492657227349
J1811+1704,0.351,4.763525925154434,0.29814711946704536
J1812-2836,0.224,4.7676717207729835,-0.49929478869325905
J1812+5603,0.2,4.76894270051388,0.978495574267853
J1813+4304,0.282,4.770180427805535,0.7517311363056768
J1813+0615,0.257,4.771541940974503,0.10928686362032898
J1814+0920,0.165,4.774803839100711,0.1631531424206486
J1814+4113,0.287,4.775126744283673,0.7193937301268954
J1814-6003,0.29,4.776024385807541,-1.0483138079356373
J1815+1623,0.174,4.778919073858613,0.2861675544847386
J1815+6127,0.251,4.780514434603798,1.072561295236057
J1815-7001,0.203,4.781605810292632,-1.2222087097980094
J1816-7429,0.281,4.785116727560469,-1.3000150225762266
J1816-4943,0.165,4.786274161852551,-0.8679361062959823
J1818-1108,0.504,4.792333359457511,-0.19454758371104763
J1818+5017,0.203,4.793148217033353,0.8777054470122362
J1819-0258,0.594,4.7965581288976065,-0.051816248949403385
J1819+3845,0.217,4.797222698716832,0.6763237443564796
J1819-5521,0.97,4.798593665461692,-0.9661403179525946
J1820-4542,0.155,4.800890215215471,-0.7977635834921616
J1820-1111,0.156,4.8013489599558925,-0.19524544692202878
J1820-2528,0.673,4.80386231858179,-0.44453819189181615
J1821-0502,0.283,4.804877580098333,-0.08794561234197637
J1821+6818,0.231,4.808345121861823,1.1922683921434218
J1821+3945,0.169,4.808360315462016,0.6940576012201563
J1822+8257,0.224,4.808604476116062,1.447850852957636
J1822+1600,0.363,4.809107052109932,0.27932464436506876
J1823+7938,0.477,4.813771427082595,1.3901014299381302
J1823+6857,0.293,4.815134615404034,1.2036595919450268
J1824-4358,0.159,4.817229847173637,-0.7674243165863799
J1824+1044,0.649,4.817316375143797,0.18744726579134624
J1824+5651,1.019,4.817622761876221,0.9922269075065784
J1824+0119,0.273,4.820609824968613,0.023145983296252254
J1825-5230,0.273,4.822476307850519,-0.9165804213032654
J1825-1718,0.266,4.8241287626788605,-0.30218363163385
J1825-0737,0.33,4.82420710120056,-0.13308142067200773
J1826-3650,0.272,4.826426965768495,-0.6431040212991611
J1826+1831,0.158,4.827123302252714,0.3234332283040124
J1826-2924,0.353,4.827333389934604,-0.5132477728322609
J1826+0149,0.379,4.827657881185525,0.03190131918150545
J1826+3431,0.257,4.830197455747617,0.6024979359839262
J1827-4533,0.247,4.830943239445761,-0.7950457800035314
J1827-0405,0.239,4.833474147066397,-0.07148371783956509
J1828-2123,0.164,4.835979166145519,-0.37339753330354786
J1829-5813,0.165,4.839827276297907,-1.0163399453073254
J1829-5705,0.181,4.840931082948893,-0.9964577890897146
J1829+4844,1.621,4.841236524658249,0.8507809162062051
J1829+3957,0.278,4.8430356141236395,0.6974272841662976
J1830-4441,0.337,4.843351912435441,-0.7799279088226163
J1830+0619,0.527,4.843720632583991,0.11032396992019738
J1831-2259,0.208,4.850362430256245,-0.4012719710935425
J1831-4805,0.193,4.850666794442954,-0.8393143341797654
J1832-2039,0.681,4.852818643675383,-0.3606441904630407
J1832-1035,0.585,4.853530588566381,-0.18476831371971633
J1832+0731,0.273,4.8550688521740835,0.13145784234038088
J1832+1357,0.31,4.855176627418947,0.2436886917576497
J1832+2833,0.556,4.855664922038047,0.4984658176578651
J1833+0115,0.32,4.856943028540055,0.02198776147282685
J1833-210B,1.003,4.85927586499798,-0.36759193368726883
J1833-210A,3.129,4.859279278498387,-0.3675884133096862
J1834-0301,0.165,4.861765503726677,-0.05274591825891362
J1834+3136,0.353,4.8620615091679875,0.5516426388013624
J1834+0506,0.159,4.862728109532353,0.08903101127198966
J1834-5856,0.518,4.862739811092323,-1.028756564732609
J1835+3241,0.183,4.865351789329437,0.5706589444977456
J1835+6119,0.289,4.866536112454863,1.0703717186513875
J1835-7149,0.397,4.867810880941955,-1.2537195754578243
J1837+7507,0.217,4.873884549362632,1.3111908833638324
J1837-7108,1.601,4.875920147522296,-1.2417220335357404
J1838-3427,0.204,4.880267615790468,-0.6014683701851656
J1838-1833,0.161,4.880936272079971,-0.3240264820549863
J1838+0404,0.347,4.881746205427493,0.0710963132141523
J1840+2457,0.155,4.887172271174547,0.435659456622717
J1840-6152,0.166,4.8880435126299835,-1.0798068865087127
J1840+3900,0.216,4.891078277752494,0.6809000851155969
J1840+5452,0.164,4.89109445804549,0.957681119547658
J1842+7946,0.28,4.896302314148258,1.3922740063856271
J1842+6809,0.528,4.89809504385202,1.1895641930599785
J1843-4836,0.421,4.901074933932074,-0.8483424944068144
J1843+3225,0.168,4.90213955605058,0.5659111634399007
J1844+1614,0.199,4.907473784317723,0.2833788066102665
J1845+4007,0.258,4.909548026975909,0.7004179770102383
J1845+3541,0.478,4.9112917078371465,0.6228727459016465
J1845+0953,0.384,4.91147292035556,0.17271488926386588
J1845-2852,0.402,4.912474128408244,-0.5040136425186372
J1847+0810,0.266,4.9183858586359355,0.1427067910205567
J1848+3219,0.659,4.923434816836553,0.564044860326907
J1848+3244,0.295,4.924327302875977,0.5713051216737023
J1848-2718,0.266,4.925283091207428,-0.47656250229252944
J1849+6705,1.307,4.92736062301131,1.171027111579294
J1849-1647,0.191,4.9276074172944755,-0.29303986932986964
J1849+3024,0.201,4.927653774257517,0.5306491181480496
J1850+2825,1.328,4.932561527176778,0.4960281761660942
J1851+0035,0.419,4.938316259729544,0.01033799254849865
J1852+4855,0.318,4.9413578383265655,0.8539870888055566
J1852+4019,0.56,4.941490537963978,0.7036906156260153
J1853-3628,0.28,4.944948289157585,-0.6366678313152545
J1854-1539,0.157,4.948323464824567,-0.2732080260579757
J1854+7351,0.414,4.952175396084465,1.28902216406946
J1855+3742,0.177,4.95438664912515,0.6582653042484864
J1855+0251,0.164,4.954948766008342,0.04983673490903496
J1856+0610,0.287,4.959050460211019,0.10770991922579982
J1857-5325,0.381,4.961131288578248,-0.9322985518413278
J1857+1624,0.164,4.962959759861654,0.28650472009852096
J1858+0313,0.676,4.965632821204652,0.05622045224771952
J1858-2510,0.16,4.966849096799914,-0.43948707120401503
J1859-6615,0.628,4.974042551742599,-1.1562921285480199
J1900+2701,0.211,4.977716399132213,0.4718089012888497
J1901-5139,0.164,4.982115664409261,-0.9015013987759127
J1902+3159,1.199,4.986983005902299,0.5584166478309309
J1903-6749,0.174,4.987367975284351,-1.1837979641931151
J1904+1536,0.273,4.992686031548811,0.27245778110433766
J1905-1153,0.173,4.998083953134456,-0.20756044193362083
J1905+1943,0.15,4.998657309792588,0.3441597544030821
J1907-3715,0.178,5.004903136618016,-0.6504232607635584
J1907+0127,0.201,5.005604015612501,0.025350721313726825
J1908+2222,0.154,5.009546617017928,0.39053752836293165
J1910+2305,0.173,5.021103343312497,0.4031643242152496
J1911-2006,1.89,5.022886901092874,-0.35107835630112205
J1911+2658,0.369,5.024735820581074,0.47072384638262454
J1911+0458,0.309,5.025789113403794,0.0869647394840171
J1911-2102,0.298,5.02610736226648,-0.3673132803821037
J1911+1611,0.38,5.026421520441008,0.28267965975810183
J1912-1504,0.314,5.027416521448373,-0.2632419209942867
J1912+2456,0.15,5.0282739780752115,0.4351991268082054
J1912+3740,0.402,5.028375286511586,0.6575850116549361
J1912-8010,0.909,5.029458518639573,-1.399201114048814
J1912+0518,0.171,5.030493976669889,0.09250449156674104
J1913-4503,0.296,5.034293933042772,-0.7863269190270951
J1914-2947,0.336,5.035539167795482,-0.520034291654687
J1914-4631,0.21,5.0362794739959345,-0.8120238301795016
J1914+1636,0.173,5.036326417316883,0.2899138615453542
J1914-5559,0.566,5.038569538615268,-0.9771889204333782
J1915+6548,0.174,5.041370384457616,1.1486515448795098
J1916-2708,0.269,5.045445993187459,-0.4737223996562211
J1916-1519,0.176,5.047820245435869,-0.2673266109388752
J1917-2110,0.165,5.048993485938711,-0.36957717022592224
J1917-1921,0.263,5.0516242125026505,-0.3378744479875663
J1918+5520,0.422,5.0535099501477525,0.9659360379749937
J1919-4543,0.188,5.058305401674346,-0.7980933861920877
J1920-0236,0.344,5.064600944930738,-0.045434828027682145
J1921+4333,0.179,5.066540630848464,0.7602937165254172
J1922+1530,0.48,5.072704887602361,0.2705746697919081
J1923+4754,0.22,5.076525005000654,0.8360942486398003
J1923-2104,1.25,5.076885709724614,-0.36784429957046094
J1924-1549,0.176,5.079768013791978,-0.2760628313963841
J1924+3329,0.155,5.080179344990663,0.5845385868957337
J1924+1540,0.457,5.081777434921745,0.27364795103427675
J1924-2914,8.756,5.082621017199138,-0.5103639491164137
J1925-3401,0.321,5.0845091925601515,-0.5937102755828173
J1925-2219,0.345,5.08616506976099,-0.38966954281921495
J1925+1227,0.168,5.0862397460001425,0.21747814232672316
J1925+2106,1.37,5.087606070314637,0.36839130931998093
J1926+5052,0.289,5.088094493579047,0.8880672405672628
J1926+7706,0.167,5.089903046655974,1.3458015530650311
J1927+6117,0.929,5.094211938857076,1.0697553464630671
J1927+7358,3.575,5.0955247590125206,1.290969481390859
J1928-2035,0.213,5.097029247953926,-0.35945921041507656
J1928+0848,0.192,5.099332510753063,0.15382368658660425
J1929+2325,0.242,5.10105750473761,0.4088398790095929
J1929+0507,0.299,5.10217539161417,0.08958189739777826
J1929+2543,0.224,5.1039912766011195,0.4489192684139905
J1930-6056,0.914,5.105536036760632,-1.0635318171399786
J1930+1532,0.51,5.108925385882859,0.27127471859144503
J1931+3122,0.193,5.110082161240427,0.5476135227096701
J1931+2243,0.434,5.11126338393388,0.39663217408981366
J1932-2928,0.304,5.116392980709263,-0.5144942098501785
J1932-4536,0.472,5.117079037131464,-0.7960540242298919
J1933+1504,0.167,5.119763735020917,0.26318789941783494
J1933-6942,0.444,5.120444044219336,-1.216780114050761
J1933+6540,0.55,5.122347715122504,1.1461811290132686
J1934-8711,0.258,5.12443051011219,-1.5219245560676888
J1934+6138,0.184,5.1254999318861385,1.0759063890625502
J1934-2416,0.181,5.12638462212157,-0.42365130833476894
J1935+2031,0.31,5.127666289167975,0.35834593208040555
J1935+8130,0.278,5.128557160559675,1.4225138935650612
J1935-1602,0.259,5.129507773844449,-0.2799914131294659
J1936+2357,0.193,5.131335258144162,0.4181613774997265
J1936+7131,0.367,5.1315269494012385,1.2483554011707452
J1937+7440,0.19,5.135830100705377,1.3034425548482764
J1937-3958,0.865,5.136810683765958,-0.6975574547489022
J1937+3607,0.223,5.137917459440168,0.6305285128195777
J1937+8356,0.222,5.138514961928559,1.4650536493268298
J1938-1749,0.194,5.140355221238455,-0.31105833291375273
J1938+0448,0.315,5.1422249998110425,0.08383211239286933
J1939-6342,1.99,5.146177661439723,-1.1119959027097908
J1939-1525,1.028,5.1462965767575914,-0.26928034661163575
J1939-4510,0.162,5.146545942492522,-0.7883132167259337
J1939+3817,0.252,5.146799022142655,0.6683417831583696
J1939+3713,0.252,5.148125443721683,0.6497011813516127
J1939-1002,0.432,5.148521786469083,-0.17531599931148725
J1940-6907,0.776,5.1505777540755595,-1.2065896085144847
J1941-3007,0.168,5.153829470605409,-0.525734084272685
J1941-6211,0.66,5.1546676715963855,-1.085405991954828
J1941-7605,0.155,5.155358081887851,-1.3281402634040311
J1941-0511,0.237,5.15650317808384,-0.09062323233953605
J1942+4129,0.257,5.161712222464939,0.7241325506158791
J1944+5448,0.487,5.168466171795157,0.9564746691864563
J1944-3707,0.157,5.170380508623549,-0.6478559052382264
J1945-0153,0.189,5.1721974815323986,-0.03297620531469484
J1945-5520,0.48,5.172299875345402,-0.9659856253970368
J1945+7055,0.348,5.174429967594264,1.2379655660408844
J1947+1248,0.218,5.180684572116833,0.22367083027596937
J1947-0103,0.232,5.1824485973357755,-0.018444869433723657
J1948+3556,0.222,5.183956586971329,0.6272551937193178
J1949+2421,0.151,5.190401420965003,0.4250761539754156
J1949+5041,0.175,5.191154049189976,0.8847460514489441
J1949-1957,0.655,5.191876027178898,-0.34825781158200475
J1950+0807,0.611,5.19275740303408,0.14173033384560502
J1950-5804,0.18,5.195074454007029,-1.0136472262724814
J1950-0436,0.182,5.195558318398711,-0.08034257550533193
J1951+5727,0.176,5.19722564306867,1.0027749310864886
J1951+0134,0.19,5.1993371830493595,0.027550577499839465
J1951-0509,0.287,5.200169851492052,-0.0900975910923806
J1952+2526,0.387,5.204593208348708,0.44415470567601817
J1953+3537,0.336,5.207689839939047,0.6219158835866883
J1954-1123,0.348,5.212800745765304,-0.19878641909895475
J1955-6115,0.425,5.214954404031503,-1.0691069447195347
J1955+1358,0.238,5.215012635632999,0.24384305803360012
J1955+5131,1.035,5.217279154306282,0.8993708114595602
J1956+2820,0.377,5.221882621069596,0.49479103564443727
J1956-3225,0.409,5.222858172491388,-0.5660006146183917
J1957+3338,0.168,5.225846659408838,0.5871478773500405
J1957-3845,1.614,5.227247967393749,-0.6763458996629671
J1959-4246,0.192,5.2325900185902094,-0.7464555668093642
J1959+3846,0.319,5.233227174741039,0.6768685778743477
J1959+4044,1.311,5.23368658387013,0.7109409468735499
J1959+4213,0.652,5.235898224155742,0.7370464407189198
J1959+6508,0.214,5.235977000173306,1.137056081050674
J2000-1921,0.173,5.236610290056232,-0.3379031316981209
J2000-1325,0.612,5.239052634143747,-0.23432758088696193
J2000-4214,0.39,5.240117777461201,-0.7373350405585294
J2000-1748,1.555,5.240139490157039,-0.3109482117524491
J2001+1027,0.184,5.241125097947815,0.1826686663883088
J2001+3323,0.22,5.243420612721347,0.5828661160255129
J2001+2416,0.28,5.244261918216731,0.42372710711151845
J2002+4725,0.978,5.245472038472054,0.8277164528759903
J2002+1501,0.309,5.247768672583414,0.2621609328021814
J2002-1649,0.154,5.247847875406703,-0.29361628807121115
J2002+4506,0.344,5.248502940671875,0.7871838648299979
J2003+1405,0.181,5.250524385447581,0.2460639335592641
J2003-3251,0.585,5.250831514890322,-0.5735594697055374
J2003+3034,0.216,5.25127713548199,0.5336382421349182
J2003+6625,0.168,5.253041769529952,1.1594628251971448
J2004+7355,0.191,5.254686180790271,1.2901183412317876
J2004-0209,0.248,5.255565798226232,-0.03757234281022236
J2004-6347,0.427,5.2555847553380675,-1.1133421900626963
J2005+1825,0.193,5.258415406458941,0.32159834887457345
J2005-1822,0.383,5.259061964916617,-0.32057491053896564
J2005+4533,1.102,5.260037394165361,0.7951922979216866
J2005+7752,0.992,5.260058646094276,1.3592393810223586
J2005-3723,0.544,5.261809240131959,-0.6526633427164946
J2005-2310,0.288,5.261920113336245,-0.4044655543905926
J2006-0223,0.26,5.262781697594042,-0.041766588380955434
J2006+6424,0.578,5.263454478969231,1.124212230622665
J2006-5011,0.166,5.264698529952376,-0.8760557265088151
J2006-1222,0.152,5.265683326964992,-0.21610710732009572
J2007+7452,0.174,5.266850231486318,1.3067929701836591
J2007-7730,0.156,5.267000571893701,-1.3528349782353049
J2007+0636,0.224,5.267397523688288,0.11540793969225713
J2007+6607,0.487,5.268623310746198,1.1540627772186949
J2007+4029,2.24,5.269799498964702,0.7068030987571943
J2007+3722,0.227,5.269832426637259,0.6521825625882491
J2007-4434,0.163,5.270544137145081,-0.7780497289379884
J2008-4717,0.261,5.274310140173584,-0.8253193682787872
J2009-4849,0.594,5.277104130944407,-0.85227201250904
J2009+1318,0.176,5.277237224735342,0.2321987553835264
J2009+7229,0.838,5.2790613070974555,1.2651666334070677
J2009+3543,0.29,5.279449194015519,0.6234607125655024
J2010+6116,0.151,5.283205354259704,1.069378538458764
J2010+3322,0.667,5.2832369541003095,0.5824251553902262
J2011-0644,0.635,5.285018114743681,-0.11753607462708526
J2011-1546,1.776,5.285126841338432,-0.27537540118189496
J2012+4628,0.607,5.288757584840562,0.8112667474137053
J2012-4721,0.18,5.289041485550846,-0.8265118711321597
J2013+2200,0.177,5.293560735232652,0.3842267435340325
J2015-1252,0.159,5.302433882684706,-0.22484196453001473
J2015-0137,0.33,5.302539920963355,-0.028374012205402047
J2015+5253,0.211,5.302831565772251,0.923277808100047
J2015-3445,0.297,5.30327548510423,-0.6066460749494025
J2015+3710,2.621,5.303526892292608,0.6489692417505392
J2015+3410,0.474,5.303534315832415,0.5965118986542187
J2015+6554,0.497,5.305464123768352,1.1504272714160149
J2016+1632,0.435,5.306808856105616,0.2887264877783209
J2016+6450,0.155,5.308758752054022,1.13169355687544
J2016+3600,0.176,5.30911840921682,0.6284803294785287
J2017+7440,0.397,5.3111154019297055,1.3034118850499956
J2018+5645,0.197,5.314567774891222,0.9906497876579781
J2018+0831,0.373,5.315350201995178,0.1489083243469334
J2018-1109,0.22,5.316564824690918,-0.194873268500529
J2018+3851,0.274,5.316783719013325,0.6781543754605938
J2018-0509,0.215,5.318727994056153,-0.09002686317584731
J2020+2942,0.211,5.323731537117026,0.518431563898969
J2020+294A,0.201,5.323731825823573,0.5184338247790895
J2020+6747,0.173,5.324629410478797,1.1830732733807576
J2021-6124,0.305,5.32771564965155,-1.071871136684096
J2021+2318,0.188,5.327871225319468,0.4068317765245582
J2021-3137,0.177,5.329264795532583,-0.551902343891022
J2021+5143,0.166,5.329431322123449,0.9027647778503236
J2021+0515,0.36,5.33018326348864,0.09165295143638265
J2022+6136,2.83,5.332466775560183,1.0754079130895002
J2022-4513,0.257,5.333901674515488,-0.7893229746375693
J2022+7611,0.514,5.3345680236978845,1.329776885647748
J2022-4038,0.158,5.335712963396018,-0.7094023694217095
J2023-0855,0.199,5.3373188145153945,-0.15569362459017208
J2023+3153,1.452,5.337727168182375,0.5564803234173441
J2023+2223,0.188,5.338028446699688,0.39091751582383716
J2023-0123,0.173,5.338730662398214,-0.024348087399765503
J2023-3655,0.246,5.33970424050712,-0.6444182907808644
J2023+5427,0.806,5.340405278981065,0.950505482622826
J2024-3253,0.518,5.3432947023918915,-0.5740965427138492
J2024+2736,0.151,5.3444331486652645,0.4817191077229577
J2024+1718,0.541,5.344820920755207,0.30200594446235984
J2025+0316,0.41,5.345771305038239,0.05722985226989578
J2025+3343,2.047,5.345859295230703,0.5884678856682498
J2025+5028,0.17,5.346886886480302,0.881001176334017
J2025-0735,0.723,5.348027742471595,-0.1326095778415667
J2025-2845,0.303,5.348969669107239,-0.5020182534482064
J2026-5806,0.537,5.349823628894199,-1.0140470402858386
J2027-0831,0.332,5.357622736212938,-0.14891477600499475
J2028-5226,0.197,5.35821367269996,-0.9151924537424929
J2030-0622,0.162,5.367988389902975,-0.11119169371300762
J2030-0503,0.198,5.368518488648318,-0.0882010685245346
J2031-4507,0.214,5.373602176355778,-0.7875515153826043
J2031+0239,0.159,5.374686971280666,0.04643198083209031
J2031+5455,0.58,5.374738416169366,0.9584918681821083
J2031+1219,0.904,5.375250069038899,0.21516680890695947
J2033+2146,0.295,5.382306801142079,0.38000864915414245
J2034-0523,0.203,5.386203708373247,-0.09411155927756952
J2034+1154,0.156,5.387039430269467,0.20784633709466618
J2034-1640,0.158,5.388301506649516,-0.291017216956007
J2035+1056,0.532,5.390328189812805,0.19085557466764488
J2035+5821,0.154,5.390431383277494,1.0184904994812092
J2035-6846,0.605,5.392258463751652,-1.2003688143162592
J2035-6602,0.252,5.392450850958767,-1.1525356073842896
J2036-2830,0.211,5.395814454365588,-0.49754746016660656
J2036-0629,0.814,5.396027826248075,-0.11317416783178742
J2036-2146,0.198,5.396788772712263,-0.38007816881801965
J2037-1522,0.161,5.399462373216555,-0.268201361960549
J2037-2438,0.158,5.401552230826503,-0.4300906360328197
J2038+5119,2.652,5.404487276198591,0.8957061842080528
J2039-1046,0.254,5.4062090221254,-0.18811673821619884
J2039+2152,0.249,5.408688689860803,0.3816922743266499
J2039-7206,0.158,5.4103806287637575,-1.258655276746489
J2040-5735,0.201,5.410600808666604,-1.005065560586482
J2040-2507,0.378,5.411158666219201,-0.4385947615398083
J2040-1707,0.152,5.412537525052052,-0.29875725118214386
J2042+7508,0.203,5.421960441255564,1.31133589850502
J2042-2255,0.344,5.423192794533008,-0.40026169685533647
J2043-6256,0.304,5.424768778778282,-1.098404939563893
J2044-0940,0.166,5.431077402404754,-0.16890290832389848
J2045+1547,0.156,5.4356457183096545,0.2756036851090308
J2047-1639,0.292,5.4424941688558315,-0.2906256495264028
J2047+5343,0.232,5.444976102028603,0.9376897737382317
J2048-5842,0.16,5.447616130906567,-1.0246029627411297
J2049-4020,0.225,5.450518898741245,-0.7041004215038961
J2049+1003,0.557,5.453125984747744,0.17547539189327657
J2050+3619,0.41,5.454320049355668,0.6340999467127524
J2050+0407,0.529,5.454607741793751,0.0720864108159475
J2050-2628,0.301,5.455949698330284,-0.4620180190402285
J2050+3127,0.496,5.457872297547356,0.5490387628916904
J2051+7441,0.15,5.460970479353681,1.3036664041846713
J2051+1743,0.435,5.461104900103902,0.30939306404772754
J2052-6523,0.193,5.463368783839069,-1.1412100793288562
J2052+1619,0.209,5.466052684113053,0.2850162818836555
J2052+3635,1.27,5.466666105385941,0.6386707603534981
J2053-6255,0.176,5.467656100789012,-1.0983498544031878
J2053+2248,0.167,5.467924856259266,0.3979422787795894
J2054-2016,0.163,5.473212357844455,-0.35380160172636
J2054+0041,0.174,5.475215023386462,0.012183520668036293
J2055+6122,0.278,5.4787949297380845,1.0710534774669538
J2055-0416,0.266,5.479625391575548,-0.07469563645066517
J2056-4714,1.147,5.481523570509335,-0.8246080893036224
J2056-3208,0.508,5.482157010054245,-0.5610642109801469
J2056-5820,0.188,5.482556609295141,-1.0181452796577426
J2056-3857,0.241,5.484326481512522,-0.6798852585738878
J2057-0719,0.246,5.486227674993537,-0.1278920785371322
J2057-3734,0.341,5.487722665271377,-0.6556765205887073
J2058+0542,0.171,5.49116035026913,0.0997310876454455
J2059-3645,0.156,5.496448833311134,-0.6416732703854717
J2101-2933,0.498,5.502271184573333,-0.5158797479126322
J2101+0341,0.764,5.504974566576039,0.06443814168703879
J2101-4219,0.194,5.506449345795696,-0.7386435317398931
J2102+3503,0.174,5.508223101806994,0.6117457945241509
J2102-3313,0.208,5.509850714855038,-0.5798187470078094
J2105-4848,0.627,5.519687976877186,-0.8519462246966513
J2105-7825,0.75,5.52287344638095,-1.3687965108394469
J2106+2135,0.17,5.524753803757744,0.37687474608186733
J2106+1239,0.176,5.5247800785260806,0.22105589523293612
J2106-6547,0.422,5.52831018699804,-1.1483470712218722
J2107-1708,0.157,5.530295483823275,-0.299083298127445
J2107+1347,0.171,5.530568530112774,0.24075232999521487
J2108+1430,0.398,5.535677671120268,0.25320370246504526
J2108-4846,0.247,5.536387798541738,-0.8512437312726088
J2109+1614,0.201,5.539165354492382,0.2834196149292092
J2109+3532,1.02,5.539375338545347,0.6204529026473297
J2109-4110,0.845,5.53947059432532,-0.7185937734449865
J2110-1020,0.717,5.541491569098402,-0.1806285836536134
J2111-5508,0.168,5.546667474040329,-0.9622881158515336
J2111-3224,0.224,5.54921040407063,-0.5656774094569637
J2113+4012,0.206,5.556654645737145,0.7018714937562839
J2114+8204,0.159,5.558958830579179,1.432567901118418
J2114-6851,0.153,5.559848574197294,-1.2016701659859108
J2114+1714,0.154,5.5618291383440965,0.30088675460054964
J2114+2832,0.486,5.563115808085914,0.4982779102746076
J2115-1416,0.285,5.56457766205163,-0.24921058078333042
J2115+2933,0.662,5.5653759974681085,0.515930802332393
J2116-5527,0.317,5.569768608531939,-0.9678841897577007
J2116-8053,0.39,5.569843478357194,-1.4119482052653847
J2116+0536,0.152,5.57026447708005,0.0978210798880967
J2117+0503,0.325,5.573473135391866,0.08815906693367853
J2118+0013,0.152,5.57759221511011,0.0038630397230512365
J2118+2034,0.159,5.578852555323887,0.3589661300304463
J2119-4545,0.159,5.583409814713421,-0.7985458604250801
J2120+4434,0.274,5.587364292866242,0.7780011805686267
J2120+0533,0.254,5.588048467459899,0.09708398337237863
J2121+1901,0.195,5.589461046708396,0.3320405480998731
J2121-6111,0.158,5.589713213187722,-1.067969997247657
J2121-3703,0.287,5.590376406814832,-0.6466876426810585
J2121-6404,0.232,5.593417987666236,-1.1183198898394098
J2123+5500,0.244,5.598529980178118,0.960063565729055
J2123+1007,0.294,5.599115032723901,0.17683552426439916
J2123+3134,0.159,5.599409053216797,0.5510695172293849
J2123+0535,1.653,5.601380972747813,0.09755465988654699
J2123-3046,0.267,5.60167783347318,-0.537005999643525
J2124+5058,0.161,5.605370018455467,0.8896611875715141
J2124-1941,0.153,5.605753225636751,-0.3437492583444449
J2124-8147,0.167,5.606523961143658,-1.42744622389572
J2125+6423,0.489,5.608866223979429,1.123891957420455
J2125+0441,0.324,5.608997737302005,0.08191180229631559
J2126-4605,0.442,5.613466422104665,-0.804538084946986
J2126-0119,0.199,5.613615734513119,-0.02313727463657985
